date,open,high,low,close,volume
2016-01-19,382.299,388.104,376.665,386.955,45239196.18055555
2016-01-20,387.168,387.73,378.972,380.688,42976926.38888889
2016-01-21,380.149,425.267,376.599,421.78,65943633.44947735
2016-01-22,420.23,422.877,406.3,408.952,102787953.68421052
2016-01-23,410.262,410.41,375.282,382.146,68255941.31944445
2016-01-24,382.492,394.543,381.981,387.756,74252382.16783217
2016-01-25,387.491,405.485,387.491,403.198,47340944.9122807
2016-01-26,402.971,402.971,388.554,391.872,53471679.86111111
2016-01-27,391.726,397.766,390.575,392.41,57172346.68989547
2016-01-28,392.153,396.843,391.782,395.106,54529397.19298246
2016-01-29,394.972,395.502,379.735,380.316,55292454.86111111
2016-01-30,380.289,384.379,365.452,379.89,71918744.09722222
2016-01-31,379.474,380.917,376.491,378.179,49259738.88888889
2016-02-01,378.255,380.347,367.835,368.661,29835855.05226481
2016-02-02,368.767,378.072,367.957,372.942,48671439.93055555
2016-02-03,373.056,375.883,372.92,374.445,43439885.41666666
2016-02-04,374.448,374.95,368.045,369.989,39169083.62369338
2016-02-05,369.949,391.608,369.949,389.588,49707653.472222224
2016-02-06,389.594,391.094,385.572,386.187,59222420.14134276
2016-02-07,386.549,386.631,372.387,376.479,50298642.708333336
2016-02-08,376.522,380.871,374.903,376.569,32041552.96167248
2016-02-09,376.62,379.879,373.334,373.402,39386706.94444445
2016-02-10,373.447,377.246,372.898,376.07,52096837.152777776
2016-02-11,376.029,385.483,375.783,381.614,68664436.58536585
2016-02-12,381.649,383.13,376.399,379.581,72195868.18181819
2016-02-13,379.654,384.954,379.6,384.173,76832409.375
2016-02-14,384.263,391.212,384.263,390.819,61988934.027777776
2016-02-15,391.86,407.153,391.86,407.153,64288397.21254356
2016-02-16,407.23,410.381,397.749,400.364,67486744.44444445
2016-02-17,400.185,408.945,400.185,407.523,63576393.05555555
2016-02-18,407.488,421.167,406.784,416.309,74079149.47735192
2016-02-19,416.322,425.996,415.638,422.293,79243662.15277778
2016-02-20,422.373,423.104,417.604,420.796,61806053.81944445
2016-02-21,420.785,441.984,420.785,438.327,60756517.36111111
2016-02-22,437.164,448.046,429.077,438.674,90779463.06620207
2016-02-23,438.798,439.045,432.917,437.122,85271782.29166667
2016-02-24,437.748,439.858,417.821,420.495,73160038.8888889
2016-02-25,420.736,425.55,413.907,425.102,69253478.67132868
2016-02-26,424.955,427.719,420.415,424.58,65748955.78947368
2016-02-27,424.544,431.015,421.62,431.015,59079056.94444445
2016-02-28,432.152,434.231,428.103,432.6,108173001.7361111
2016-02-29,432.519,435.683,423.82,433.553,46834766.20209059
2016-03-01,433.504,441.507,431.693,438.156,57918418.75
2016-03-02,437.697,439.653,432.319,435.101,62204940.625
2016-03-03,435.123,435.917,424.568,424.568,73767845.26315789
2016-03-04,423.989,425.373,419.411,421.517,89831927.77777778
2016-03-05,421.651,425.178,410.968,411.326,90064090.45936395
2016-03-06,410.939,411.257,394.035,400.845,111919596.875
2016-03-07,400.57,411.907,395.778,407.607,121444768.77192985
2016-03-08,407.707,415.917,406.309,414.482,85912771.52777778
2016-03-09,414.321,416.243,411.094,414.047,81362679.5138889
2016-03-10,413.972,416.032,411.606,414.798,64637548.43205575
2016-03-11,414.86,417.512,413.251,417.123,76580775.34722222
2016-03-12,417.131,423.926,417.013,421.572,81702588.54166667
2016-03-13,421.69,421.795,410.094,411.796,88847708.33333333
2016-03-14,411.624,416.604,411.624,414.1,75499625.08710802
2016-03-15,414.065,416.684,414.065,416.381,91310887.15277778
2016-03-16,416.438,418.131,414.985,416.702,77684040.625
2016-03-17,416.83,417.686,415.912,417.078,64530772.82229965
2016-03-18,417.011,420.997,417.011,420.654,74201573.94366197
2016-03-19,420.621,420.621,406.137,409.636,89085957.9861111
2016-03-20,409.548,410.984,407.23,410.519,87396928.125
2016-03-21,410.444,414.625,410.401,414.01,50687778.39721254
2016-03-22,413.755,413.755,410.381,413.304,51562446.3768116
2016-03-23,413.307,418.375,412.531,418.018,66752441.90140845
2016-03-24,418.089,419.268,417.364,418.01,57658206.27177701
2016-03-25,418.041,418.68,415.486,416.386,64999179.51388889
2016-03-26,416.394,418.08,415.558,417.222,56657612.89198607
2016-03-27,417.177,418.987,416.259,417.932,43923417.708333336
2016-03-28,417.945,428.797,417.711,426.819,45146540.06968641
2016-03-29,426.765,426.857,423.293,424.103,75087466.31944445
2016-03-30,424.231,426.203,412.681,416.465,65777379.86111111
2016-03-31,416.516,416.834,412.496,414.867,68924595.81881534
2016-04-01,414.816,418.369,414.816,416.779,59758510.41666666
2016-04-02,416.729,418.173,415.831,417.822,53367835.06944445
2016-04-03,417.96,422.081,417.96,420.829,47537003.48432056
2016-04-04,420.873,421.58,419.697,420.861,33961565.73426574
2016-04-05,420.904,422.343,419.601,421.486,40742629.92957746
2016-04-06,421.444,424.257,420.614,423.994,53637693.26241135
2016-04-07,424.03,424.527,422.729,423.256,59337751.219512194
2016-04-08,423.413,423.657,420.518,422.649,53284911.14982578
2016-04-09,422.745,425.361,419.635,420.25,56822006.29370629
2016-04-10,420.349,420.891,416.515,419.342,54011850.52264808
2016-04-11,419.411,422.435,419.257,421.512,55489735.31468532
2016-04-12,421.564,422.739,420.533,422.376,60633932.98611111
2016-04-13,422.483,427.277,422.483,425.334,56607360.06944445
2016-04-14,425.19,426.658,422.916,423.764,66312944.94773519
2016-04-15,423.734,425.371,423.013,424.155,55218203.81944445
2016-04-16,424.282,429.928,424.282,429.751,45294543.05555555
2016-04-17,429.713,432.625,428.984,430.42,43754109.40766551
2016-04-18,430.572,431.371,426.079,427.268,43374111.538461536
2016-04-19,427.399,429.274,427.086,428.521,49539304.16666666
2016-04-20,428.591,436.02,428.104,435.553,45999172.222222224
2016-04-21,435.509,443.054,434.406,441.368,61871007.66550522
2016-04-22,441.389,450.548,440.952,449.306,64274105.55555555
2016-04-23,449.425,449.81,444.15,445.67,64649432.63888889
2016-04-24,445.737,450.223,444.331,450.146,46811597.90940767
2016-04-25,450.282,460.146,448.928,458.664,55660019.097222224
2016-04-26,458.555,466.62,453.592,462.298,67819551.7361111
2016-04-27,461.426,467.965,461.426,466.176,86860455.94405594
2016-04-28,466.089,467.079,444.134,444.134,77010612.19512194
2016-04-29,444.687,449.551,436.65,449.056,92573256.25
2016-04-30,449.011,455.384,446.017,455.225,49408494.79166666
2016-05-01,455.097,455.587,447.697,448.223,51610247.38675958
2016-05-02,448.318,452.479,447.927,451.683,56931218.75
2016-05-03,451.875,452.445,441.776,444.599,62697534.722222224
2016-05-04,444.669,451.097,442.617,450.318,72760103.47222222
2016-05-05,450.304,450.378,445.63,446.723,53766989.54703832
2016-05-06,446.722,448.506,445.883,447.985,48683267.36111111
2016-05-07,447.976,461.375,447.068,459.735,54223327.777777776
2016-05-08,459.603,460.675,457.324,458.424,61750342.85714286
2016-05-09,458.536,459.417,455.983,458.6,37175556.94444445
2016-05-10,458.548,462.481,456.531,460.451,42556855.55555555
2016-05-11,460.483,461.929,448.954,450.647,56435998.26388889
2016-05-12,450.895,454.576,450.864,452.667,53579415.33101045
2016-05-13,452.728,454.949,449.25,454.733,52739841.66666666
2016-05-14,454.766,457.055,453.453,455.677,60983088.54166666
2016-05-15,455.67,456.836,454.786,455.665,49905003.1358885
2016-05-16,455.671,458.692,455.459,457.657,29540801.736111112
2016-05-17,457.568,458.2,452.945,454.302,35892517.01388889
2016-05-18,454.163,455.072,453.605,453.813,65207640.625
2016-05-19,453.783,455.998,453.299,454.689,75890511.2033195
2016-05-20,454.619,454.633,439.628,439.628,81419229.16666667
2016-05-21,438.715,444.054,437.389,442.446,99423136.45833331
2016-05-22,442.676,443.778,441.706,443.23,60424859.93031359
2016-05-23,443.188,443.427,439.035,439.442,35061346.527777776
2016-05-24,439.323,444.345,438.823,444.28,44070797.91666666
2016-05-25,444.155,447.1,443.93,446.036,54126966.66666666
2016-05-26,445.981,450.298,445.981,449.538,65579425.78397212
2016-05-27,449.599,453.644,447.896,453.376,62401027.43055555
2016-05-28,453.384,478.149,453.384,473.73,133270755.90277778
2016-05-29,473.464,533.473,472.699,530.623,148418362.36933798
2016-05-30,530.04,553.96,512.179,525.58,154379312.5
2016-05-31,526.233,544.349,522.963,534.696,128016110.41666669
2016-06-01,533.864,546.618,520.662,531.433,98355895.1388889
2016-06-02,531.386,543.08,525.636,537.859,123569464.80836236
2016-06-03,536.92,540.352,533.078,538.017,70688274.30555555
2016-06-04,537.972,574.638,536.92,569.098,82483117.0138889
2016-06-05,569.194,590.132,564.238,573.18,115192012.19512194
2016-06-06,572.727,582.808,569.178,575.039,80019398.6111111
2016-06-07,574.977,586.47,574.602,585.485,70549452.08333333
2016-06-08,585.537,590.259,567.514,576.534,81460987.84722222
2016-06-09,576.597,582.839,573.13,581.799,91240129.61672474
2016-06-10,581.645,582.203,570.951,574.648,68398935.41666667
2016-06-11,574.63,579.127,573.325,577.568,60858311.458333336
2016-06-12,577.47,607.116,577.47,607.116,57091339.72125436
2016-06-13,606.727,684.844,606.727,672.285,171200411.1111111
2016-06-14,672.784,716.004,664.487,704.294,246848329.8611111
2016-06-15,704.376,704.504,662.804,685.823,208854826.3888889
2016-06-16,685.559,696.303,672.561,694.053,142133917.07317072
2016-06-17,694.469,773.722,694.469,766.15,197675551.56794423
2016-06-18,766.308,775.356,716.556,749.353,301337187.5
2016-06-19,748.909,777.99,733.929,756.483,278915933.7979094
2016-06-20,756.227,766.621,745.628,763.383,217495395.8333333
2016-06-21,763.781,764.084,732.727,737.32,142460114.58333334
2016-06-22,737.226,737.226,639.07,665.9,226146555.55555555
2016-06-23,666.652,678.67,587.483,588.221,289819031.358885
2016-06-24,596.116,629.327,558.139,623.863,277014288.1944444
2016-06-25,623.977,681.727,623.977,666.945,254224284.7222222
2016-06-26,665.299,691.731,646.559,665.34,152641073.1707317
2016-06-27,665.123,665.98,616.934,630.061,105703175.69444443
2016-06-28,629.367,650.318,620.524,649.135,117490354.16666669
2016-06-29,655.275,659.248,637.773,647.113,120406708.33333331
2016-06-30,644.122,644.682,628.284,639.743,144656940.7665505
2016-07-01,639.89,675.403,636.608,674.039,130590156.25
2016-07-02,673.337,686.154,669.594,675.964,142518173.6111111
2016-07-03,676.296,703.288,676.296,703.288,112441163.7630662
2016-07-04,703.702,704.968,649.009,657.342,120296991.31944443
2016-07-05,658.664,683.349,650.508,683.349,106906789.58333331
2016-07-06,683.662,683.662,665.066,670.545,102702927.5261324
2016-07-07,670.627,681.898,670.418,677.032,133312743.05555557
2016-07-08,677.331,682.432,611.834,639.667,189236104.16666663
2016-07-09,640.562,666.707,636.467,666.707,206150826.3888889
2016-07-10,666.523,666.523,633.399,650.911,154875142.85714287
2016-07-11,650.96,652.294,641.264,649.727,146663965.2777778
2016-07-12,649.36,659.629,644.98,647.678,101209056.25
2016-07-13,647.659,675.259,646.779,664.547,102330052.96167248
2016-07-14,664.551,668.7,655.672,655.672,133493104.16666669
2016-07-15,654.468,662.902,652.923,657.787,112133747.91666669
2016-07-16,658.078,667.077,658.078,663.848,76567592.0138889
2016-07-17,663.255,666.46,659.334,662.211,60582619.86062717
2016-07-18,660.767,682.365,660.767,678.84,50767355.74912892
2016-07-19,679.459,681.555,668.625,673.396,68054469.09722222
2016-07-20,673.106,673.277,667.632,672.914,62406973.17073171
2016-07-21,672.864,672.929,663.36,665.816,73545020.1388889
2016-07-22,665.685,666.219,660.415,665.115,82064992.0138889
2016-07-23,665.012,666.583,646.722,650.521,83447852.77777778
2016-07-24,650.619,656.366,648.524,655.612,119153560.27874564
2016-07-25,655.556,663.11,652.793,661.208,80340028.81944445
2016-07-26,661.285,661.828,653.395,653.95,99638478.47222222
2016-07-27,654.097,656.225,645.879,652.123,131822573.17073172
2016-07-28,651.784,657.456,648.447,654.313,203730131.94444445
2016-07-29,654.352,657.595,654.352,655.114,110872273.2638889
2016-07-30,655.035,657.796,654.786,656.938,74597371.52777778
2016-07-31,656.992,658.223,654.209,655.06,46836811.49825784
2016-08-01,655.047,655.285,624.365,625.039,72542631.81818181
2016-08-02,624.681,626.119,605.884,605.969,110822137.63066202
2016-08-03,606.272,612.848,531.334,543.942,196876222.9965157
2016-08-04,547.465,573.36,541.547,566.426,324632854.1666667
2016-08-05,566.355,579.496,565.777,578.275,160473680.55555555
2016-08-06,578.289,578.289,569.982,575.236,95773369.09722222
2016-08-07,575.043,588.396,569.469,587.764,69330264.11149825
2016-08-08,587.778,597.513,586.816,592.632,79466485.06944445
2016-08-09,592.69,592.994,588.047,590.973,70015740.97222222
2016-08-10,591.054,591.091,584.793,588.025,73643750.87108015
2016-08-11,587.801,599.984,586.371,591.843,91111603.47222222
2016-08-12,592.103,597.542,589.174,589.36,97622496.18055557
2016-08-13,589.12,589.91,583.811,587.635,69474705.55555555
2016-08-14,587.559,589.774,584.979,585.545,52623344.9122807
2016-08-15,585.588,585.666,564.781,570.389,47262262.152777776
2016-08-16,570.473,573.58,563.24,567.112,57812215.625
2016-08-17,567.24,581.738,566.716,577.35,57330814.28571428
2016-08-18,577.439,580.894,571.43,573.36,54881106.597222224
2016-08-19,573.216,577.792,573.216,574.185,56971537.847222224
2016-08-20,574.318,578.238,574.182,575.714,51539648.61111111
2016-08-21,575.63,582.818,575.457,581.716,49092969.23076923
2016-08-22,581.697,584.158,580.218,581.417,38074242.708333336
2016-08-23,581.308,588.448,580.594,586.839,44057568.53146853
2016-08-24,586.753,589.474,581.634,583.571,84514731.70731707
2016-08-25,583.415,583.59,579.855,580.119,71184209.79020979
2016-08-26,580.182,580.451,575.167,577.828,67968511.18881118
2016-08-27,577.761,580.623,576.858,579.583,100284686.41114984
2016-08-28,579.651,579.845,568.63,570.164,38651870.03484321
2016-08-29,569.947,574.038,569.74,573.897,65296326.38888889
2016-08-30,573.912,576.278,573.465,574.083,101891428.47222222
2016-08-31,574.107,578.357,574.107,577.371,85788272.82229964
2016-09-01,577.503,577.861,573.642,575.329,71153201.04166667
2016-09-02,575.472,576.311,571.814,572.28,80798229.5138889
2016-09-03,572.303,575.643,570.811,575.54,70369930.90277778
2016-09-04,575.537,599.5,574.056,597.918,117160212.89198606
2016-09-05,598.212,611.837,596.848,608.481,137766517.3611111
2016-09-06,608.634,609.055,602.242,606.537,86700343.05555555
2016-09-07,606.59,610.83,605.091,610.396,75871008.74125874
2016-09-08,610.436,614.545,608.513,614.545,75538939.2361111
2016-09-09,614.544,628.77,613.844,626.433,77496046.18055555
2016-09-10,626.316,626.83,620.263,622.921,77972635.19163764
2016-09-11,622.861,625.095,622.395,623.561,54251732.29166666
2016-09-12,623.509,628.818,600.506,606.529,46951278.81944445
2016-09-13,606.719,608.459,605.411,608.046,84417981.59722222
2016-09-14,608.243,611.193,606.925,609.081,78662132.40418118
2016-09-15,609.241,611.952,608.41,610.754,64383298.958333336
2016-09-16,610.684,611.086,607.258,607.258,48660730.902777776
2016-09-17,607.155,609.261,606.735,606.966,63099304.52961673
2016-09-18,606.973,607.86,605.192,606.136,51011591.31944445
2016-09-19,605.984,610.158,605.856,609.907,37640567.01388889
2016-09-20,609.874,610.932,608.27,609.216,50085907.63888889
2016-09-21,609.227,609.525,607.938,609.096,62883840.90909091
2016-09-22,608.312,608.312,595.883,597.076,82887118.40277778
2016-09-23,597.149,598.487,596.213,596.248,65936913.19444445
2016-09-24,596.298,603.205,595.786,602.861,58486785.36585366
2016-09-25,602.842,604.58,602.045,602.569,42244328.81944445
2016-09-26,602.625,603.381,599.711,600.859,31757622.222222224
2016-09-27,600.826,608.143,600.349,608.143,45146425.0
2016-09-28,608.043,608.248,604.11,606.139,51441799.65156794
2016-09-29,606.166,606.59,604.607,604.797,48282938.88888889
2016-09-30,604.728,606.824,604.728,605.599,50502702.43055555
2016-10-01,605.693,609.67,604.142,609.67,52696325.087108016
2016-10-02,609.735,615.237,609.735,613.965,57101440.972222224
2016-10-03,613.983,614.005,609.682,610.934,44198535.76388889
2016-10-04,610.892,612.568,610.455,612.07,39163971.18055555
2016-10-05,612.133,612.133,609.479,610.164,46644520.20905923
2016-10-06,610.204,613.814,609.617,612.537,58679546.18055555
2016-10-07,612.511,613.819,611.469,613.031,63005689.23611111
2016-10-08,613.021,617.912,611.821,617.0,59311434.146341465
2016-10-09,617.121,619.849,617.121,619.069,52949106.597222224
2016-10-10,619.108,619.198,616.607,616.607,34985031.25
2016-10-11,616.752,621.318,616.197,618.786,52663684.027777776
2016-10-12,618.994,642.08,618.5,641.512,87100804.18118466
2016-10-13,641.072,641.337,635.965,636.222,80039599.65277778
2016-10-14,636.192,638.833,635.029,636.681,88377529.72027972
2016-10-15,636.786,641.285,636.786,640.312,57564542.160278745
2016-10-16,640.378,642.102,637.39,638.474,46560357.63888889
2016-10-17,638.646,642.898,638.646,641.404,36435858.333333336
2016-10-18,641.631,642.328,638.663,639.197,47798667.708333336
2016-10-19,639.193,640.736,635.996,637.929,58468497.56097561
2016-10-20,637.96,638.874,628.013,630.547,66397501.38888889
2016-10-21,630.52,631.917,628.258,630.986,63470632.29166666
2016-10-22,630.857,634.094,630.694,632.896,55622919.512195125
2016-10-23,632.828,658.197,632.828,656.813,57838451.73611111
2016-10-24,657.294,661.129,653.886,656.902,73660304.8611111
2016-10-25,657.071,657.252,652.595,653.944,54812772.91666666
2016-10-26,653.761,664.424,653.698,657.242,67475012.58741258
2016-10-27,657.588,679.728,657.588,678.486,89195878.81944445
2016-10-28,678.304,688.594,678.04,687.94,99624057.6388889
2016-10-29,688.313,690.444,684.162,689.534,79850239.3728223
2016-10-30,689.651,720.402,689.651,714.681,106329576.14035088
2016-10-31,714.479,714.479,696.475,701.86,121896885.61403508
2016-11-01,701.864,709.289,691.682,701.018,96114875.0
2016-11-02,700.972,736.452,700.972,729.594,110692678.7456446
2016-11-03,729.793,739.182,722.349,739.182,99340571.875
2016-11-04,740.829,745.773,678.156,688.371,112407448.95833331
2016-11-05,688.7,706.93,685.563,703.36,154125034.84320557
2016-11-06,703.235,707.51,697.739,703.454,77267308.01393728
2016-11-07,703.418,714.258,699.56,711.752,53804807.97101449
2016-11-08,711.522,711.522,699.903,702.883,58087954.51388889
2016-11-09,703.131,712.987,702.39,710.075,68798717.07317074
2016-11-10,709.848,740.046,708.61,723.152,119932494.4055944
2016-11-11,723.273,723.273,711.21,715.459,82331480.20833333
2016-11-12,715.534,718.318,714.41,716.418,64807336.2369338
2016-11-13,716.411,717.148,704.035,705.07,61269024.652777776
2016-11-14,705.054,705.257,687.315,702.087,73459926.3888889
2016-11-15,702.031,706.284,699.808,704.59,65292340.972222224
2016-11-16,705.021,715.718,705.021,711.619,66096850.174216025
2016-11-17,711.167,747.615,709.039,744.246,89130043.40277778
2016-11-18,744.198,755.645,739.511,741.351,144202305.55555555
2016-11-19,740.977,752.882,736.89,751.778,90961645.6445993
2016-11-20,751.585,756.237,744.467,751.48,93343541.66666669
2016-11-21,751.616,755.48,717.944,730.999,117640286.1111111
2016-11-22,731.026,741.722,730.51,739.583,118941653.84615384
2016-11-23,739.248,753.87,736.527,751.361,94252221.52777778
2016-11-24,751.347,752.25,738.924,744.58,99204152.0979021
2016-11-25,744.594,746.832,733.49,740.449,75205758.04195805
2016-11-26,740.289,741.617,734.591,741.617,80984567.24738675
2016-11-27,741.649,742.214,729.625,735.614,57619770.73170732
2016-11-28,735.382,739.018,731.085,731.981,50266237.847222224
2016-11-29,732.035,738.006,732.035,735.775,57937868.29268292
2016-11-30,735.813,737.471,734.559,735.704,63371901.38888889
2016-12-01,735.604,747.929,735.604,745.715,71909452.77777778
2016-12-02,745.691,758.275,745.691,756.528,81671993.03135888
2016-12-03,756.774,781.296,756.774,777.709,109233269.3379791
2016-12-04,777.944,778.248,764.856,771.112,93172588.50174215
2016-12-05,771.155,773.52,768.161,773.52,54885559.027777776
2016-12-06,773.872,773.872,751.713,758.674,85394456.09756097
2016-12-07,758.7,765.622,758.7,764.223,107064737.15277778
2016-12-08,764.224,771.543,759.75,768.15,101700798.6111111
2016-12-09,768.132,774.698,765.946,770.964,89858886.1111111
2016-12-10,770.81,774.528,769.649,772.613,72929093.728223
2016-12-11,772.794,777.092,772.794,774.652,58084421.18055555
2016-12-12,774.65,774.798,765.412,769.492,56882951.38888889
2016-12-13,769.731,781.922,769.731,780.178,59464489.54703832
2016-12-14,780.087,788.46,777.962,781.583,85151479.78723404
2016-12-15,780.556,782.034,776.839,781.202,69247122.22222222
2016-12-16,781.481,781.481,777.802,778.29,74894253.47222222
2016-12-17,778.088,785.032,778.088,784.905,85846592.68292683
2016-12-18,784.907,792.509,784.864,790.81,82170994.79166667
2016-12-19,790.829,794.737,788.026,790.248,60669056.597222224
2016-12-20,790.53,793.611,790.32,792.827,63502918.1184669
2016-12-21,792.714,801.337,791.497,801.191,75857992.3611111
2016-12-22,800.876,832.065,799.405,832.065,125354639.93055557
2016-12-23,834.281,875.782,834.149,864.861,196388593.75
2016-12-24,864.54,925.117,864.54,921.468,228715982.5783972
2016-12-25,921.984,923.479,886.335,898.515,202748642.3611111
2016-12-26,898.822,899.652,862.424,896.59,138141725.69444445
2016-12-27,896.183,913.184,896.183,907.04,131722613.24041812
2016-12-28,907.61,940.048,904.255,932.655,123503447.22222222
2016-12-29,933.198,975.781,933.198,975.781,201687708.3333333
2016-12-30,975.921,979.397,954.503,973.589,219961975.69444445
2016-12-31,973.497,973.497,934.833,961.107,200429167.24738675
2017-01-01,961.238,963.599,947.236,963.599,133581848.6111111
2017-01-02,963.743,1003.08,958.699,997.777,97854652.77777778
2017-01-03,998.325,1031.39,996.702,1021.79,187143686.41114983
2017-01-04,1021.75,1044.08,1021.6,1044.08,196321881.94444445
2017-01-05,1043.84,1159.42,1043.84,1153.54,236739190.9722222
2017-01-06,1154.73,1191.1,910.417,1010.62,431154142.3611111
2017-01-07,1013.38,1046.81,883.944,902.201,437660606.271777
2017-01-08,903.487,908.572,823.556,908.572,322390361.1111111
2017-01-09,908.585,942.724,887.249,909.923,198818402.7777778
2017-01-10,911.199,913.686,879.807,903.303,149843198.60627177
2017-01-11,902.828,914.873,901.06,907.59,123322652.77777778
2017-01-12,907.679,919.448,762.765,778.886,188736649.30555555
2017-01-13,777.757,826.246,755.756,805.331,286729264.8083624
2017-01-14,804.834,829.001,780.003,822.841,183620721.2543554
2017-01-15,823.984,835.085,812.456,818.72,135653939.93055555
2017-01-16,818.412,823.307,812.871,821.828,81401579.16666667
2017-01-17,821.798,834.53,820.271,831.325,74078441.81184669
2017-01-18,831.534,910.561,830.796,907.348,119828898.2638889
2017-01-19,907.938,917.499,858.304,882.968,160508503.4722222
2017-01-20,886.618,904.614,884.338,899.444,111160397.91666669
2017-01-21,899.073,899.398,887.008,895.042,93650963.06620207
2017-01-22,895.026,927.367,895.026,921.813,104795164.93055557
2017-01-23,921.789,937.525,897.564,923.612,99935815.97222222
2017-01-24,924.673,928.266,916.738,921.604,93124419.16376306
2017-01-25,921.012,924.145,892.286,892.286,96510647.91666669
2017-01-26,892.687,903.252,891.687,901.297,103423122.91666669
2017-01-27,901.542,919.326,901.542,917.788,119703595.81881534
2017-01-28,917.586,923.223,915.846,919.764,133798916.08391608
2017-01-29,919.75,923.911,919.75,921.583,91621393.75
2017-01-30,921.59,923.418,919.148,919.518,59983756.597222224
2017-01-31,919.496,923.048,919.474,920.728,64508362.02090593
2017-02-01,920.382,972.019,920.382,970.555,111377196.875
2017-02-02,970.403,989.114,970.403,989.114,170890229.6819788
2017-02-03,989.023,1013.52,983.221,1011.67,133897802.78745644
2017-02-04,1011.8,1033.87,1008.79,1028.74,189501097.2222222
2017-02-05,1029.91,1045.9,1015.16,1042.56,156215250.0
2017-02-06,1042.9,1043.63,1022.37,1028.34,133484531.25
2017-02-07,1027.34,1044.64,1027.34,1037.75,113484717.77003483
2017-02-08,1038.15,1061.93,1038.15,1061.26,130379906.25
2017-02-09,1061.35,1078.97,1037.49,1062.99,181550142.3611111
2017-02-10,1063.07,1088.99,953.344,992.935,266473874.56445992
2017-02-11,994.383,998.905,946.691,989.841,320292798.6111111
2017-02-12,988.674,1009.29,982.83,1004.15,138468881.94444445
2017-02-13,1004.45,1004.76,996.921,999.095,77994253.81944445
2017-02-14,999.181,1002.1,976.002,991.026,79602618.46689895
2017-02-15,990.642,1011.51,986.471,1004.58,116930831.8181818
2017-02-16,1004.55,1008.84,1001.58,1007.42,109565172.91666669
2017-02-17,1007.48,1033.37,1007.48,1027.56,100285827.17770036
2017-02-18,1027.44,1053.17,1025.64,1047.24,125479559.02777778
2017-02-19,1046.21,1061.1,1046.21,1054.16,119479334.72222222
2017-02-20,1054.42,1056.81,1043.46,1047.73,84642419.09722222
2017-02-21,1047.87,1080.49,1041.69,1080.49,79101966.55052266
2017-02-22,1079.98,1117.25,1076.93,1115.23,151632350.69444445
2017-02-23,1115.3,1125.39,1100.55,1117.7,158114802.08333334
2017-02-24,1117.44,1176.62,1116.96,1174.63,140449146.34146342
2017-02-25,1166.72,1200.39,1131.96,1173.85,300542034.7222222
2017-02-26,1173.68,1174.85,1124.59,1143.13,196883670.1388889
2017-02-27,1143.84,1167.47,1130.2,1165.57,133125041.66666669
2017-02-28,1165.2,1181.98,1163.38,1179.03,115890369.3379791
2017-03-01,1179.97,1193.25,1171.82,1179.74,166211258.74125874
2017-03-02,1179.97,1221.42,1179.69,1221.42,165318934.0277778
2017-03-03,1222.5,1260.9,1215.62,1251.35,281175104.5296167
2017-03-04,1251.01,1280.31,1250.71,1275.14,371834152.7777778
2017-03-05,1274.99,1279.4,1230.51,1255.71,232846572.91666663
2017-03-06,1255.15,1267.29,1238.06,1267.29,159470829.8611111
2017-03-07,1267.12,1276.0,1264.6,1272.72,136216811.8466899
2017-03-08,1272.83,1275.55,1204.8,1223.8,212690409.7222222
2017-03-09,1223.54,1232.16,1148.08,1151.83,321602125.0
2017-03-10,1150.0,1197.46,1141.23,1188.35,275023898.9547038
2017-03-11,1188.49,1270.47,1077.25,1116.42,270583496.5277778
2017-03-12,1116.72,1193.83,1116.32,1175.21,549515569.4444444
2017-03-13,1175.83,1226.98,1175.36,1221.39,234017260.41666663
2017-03-14,1221.38,1237.37,1217.03,1231.75,309097648.0836237
2017-03-15,1231.92,1244.81,1220.72,1240.06,304416097.2222222
2017-03-16,1240.0,1251.61,1239.75,1249.56,242288902.7777778
2017-03-17,1249.61,1257.98,1152.44,1188.54,477139602.78745645
2017-03-18,1187.81,1187.81,1099.57,1099.57,716295673.6111112
2017-03-19,1100.23,1114.07,957.655,973.313,591856656.25
2017-03-20,973.818,1069.91,973.818,1038.05,558958687.5
2017-03-21,1036.74,1063.03,1036.68,1053.31,342144305.2631579
2017-03-22,1054.23,1122.43,1054.23,1119.92,304371954.8611111
2017-03-23,1120.54,1120.65,1014.21,1049.38,347011225.6944444
2017-03-24,1049.14,1058.01,1028.93,1038.33,309805721.2543554
2017-03-25,1038.59,1040.47,934.358,935.192,335641121.5277778
2017-03-26,937.52,975.761,903.713,974.799,515419753.4722222
2017-03-27,972.779,1007.96,954.186,964.909,336942430.5555556
2017-03-28,966.725,1046.4,966.725,1046.4,324184139.3728223
2017-03-29,1045.77,1064.65,1027.73,1047.49,373652586.8055556
2017-03-30,1047.15,1055.13,1015.88,1039.68,323618635.4166667
2017-03-31,1039.97,1049.29,1020.04,1026.28,294159104.5296167
2017-04-01,1026.43,1074.92,1026.43,1071.45,412114993.0555556
2017-04-02,1071.79,1091.72,1061.09,1080.28,352716725.6944444
2017-04-03,1080.5,1107.59,1075.45,1102.04,329828510.4166667
2017-04-04,1102.17,1151.74,1102.17,1142.26,631703843.2055749
2017-04-05,1143.81,1156.44,1120.52,1132.8,507484461.8055556
2017-04-06,1133.25,1135.09,1113.63,1124.33,372516399.3055556
2017-04-07,1124.78,1188.37,1124.78,1183.28,462829588.8501742
